DisplayImage,corrAns,thisN,thisTrialN,thisRepN,ishihara_number.text,ishihara_pics.thisRepN,ishihara_pics.thisTrialN,ishihara_pics.thisN,ishihara_pics.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,thisRow.t,notes,Settings.started,Settings.stopped,Demographics.started,Demographics.stopped,demographic_form.index,demographic_form.itemText,demographic_form.type,demographic_form.font,demographic_form.markerColor,demographic_form.response,demographic_form.rt,demographic_button.numClicks,demographic_button.timesOn,demographic_button.timesOff,Education.started,Education.stopped,education_form.index,education_form.itemText,education_form.type,education_form.font,education_form.markerColor,education_form.response,education_form.rt,education_button.numClicks,education_button.timesOn,education_button.timesOff,Ishihara.started,Ishihara.stopped,ishihara_pics.ishihara_number.text,no_text_blocks_self_paced.started,no_text_blocks_self_paced.stopped,colour,target,button_pressed,nback_response,nback_RT,duration,text_nr,trial_nr,block_nr,block_name,block_kind,word,global_onset_time,question,chosen_ans,ans_correct,block_nr_exp,n-back_level,text_blocks_self_paced.started,text_blocks_self_paced.stopped,end.started,end.stopped,participant,session,testing_mode,date,expName,psychopyVersion,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1,[2.7965078353881836],[2.796513557434082],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,01,no,2025-06-13_14h28.22.207,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-06-13 14h28.39.119814 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.33103394508362,104.50602912902832,0.0,Bitte beantworten Sie die folgenden Fragen zu Ihrer Ausbildung:,description,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,01,no,2025-06-13_14h28.22.207,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-06-13 14h28.39.119814 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,education,Was ist Ihr höchster Bildungsabschluss?,radio,None,None,Ausbildung,4.885455131530762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,01,no,2025-06-13_14h28.22.207,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-06-13 14h28.39.119814 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edu_intro,Wie viele Jahre verbrachten Sie insgesamt mit:,description,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,01,no,2025-06-13_14h28.22.207,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-06-13 14h28.39.119814 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edu_school_years,Schule,free text,None,None,12,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,01,no,2025-06-13_14h28.22.207,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-06-13 14h28.39.119814 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edu_eveningschool_years,Abendschule,free text,None,None,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,01,no,2025-06-13_14h28.22.207,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-06-13 14h28.39.119814 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edu_training_years,Ausbildung,free text,None,None,"4,5",None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,01,no,2025-06-13_14h28.22.207,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-06-13 14h28.39.119814 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edu_training_GDR_years,Fachschule,free text,None,None,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,01,no,2025-06-13_14h28.22.207,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-06-13 14h28.39.119814 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edu_uni_years,Universität/Hochschule,free text,None,None,1,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,01,no,2025-06-13_14h28.22.207,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-06-13 14h28.39.119814 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edu_other_years,Sonstiges,free text,None,None,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,01,no,2025-06-13_14h28.22.207,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-06-13 14h28.39.119814 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edu_profession,Was ist Ihr derzeitiger/letzter Beruf?,free text,None,None,Gesundheits- und Krankenpflegerin,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,01,no,2025-06-13_14h28.22.207,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-06-13 14h28.39.119814 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,[3.102914571762085],[3.1029205322265625],,,,,,,,,,,,,,,,,,,,,,,,,,,,16,01,no,2025-06-13_14h28.22.207,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-06-13 14h28.39.119814 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,01,no,2025-06-13_14h28.22.207,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-06-13 14h28.39.119814 +0200,
Stimuli_and_Resources/Ishihara_Colour_Vision_Test/ishihara_test2_17.png,17,0,0,0,17,0,0,0,1,,,,,110.67563009262085,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.63809585571289,114.25275874137878,17,,,,,,,,,,,,,,,,,,,,,,,,,16,01,no,2025-06-13_14h28.22.207,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-06-13 14h28.39.119814 +0200,
Stimuli_and_Resources/Ishihara_Colour_Vision_Test/ishihara_test6_15.png,15,1,1,0,15,0,1,1,5,,,,,115.33383440971375,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.30899000167847,117.83172869682312,15,,,,,,,,,,,,,,,,,,,,,,,,,16,01,no,2025-06-13_14h28.22.207,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-06-13 14h28.39.119814 +0200,
Stimuli_and_Resources/Ishihara_Colour_Vision_Test/ishihara_test4_78.png,78,2,2,0,78,0,2,2,3,,,,,118.8954029083252,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.86294603347778,121.52994275093079,78,,,,,,,,,,,,,,,,,,,,,,,,,16,01,no,2025-06-13_14h28.22.207,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-06-13 14h28.39.119814 +0200,
Stimuli_and_Resources/Ishihara_Colour_Vision_Test/ishihara_test5_23.png,23,3,3,0,23,0,3,3,4,,,,,122.59890723228455,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.57768869400024,125.13258218765259,23,,,,,,,,,,,,,,,,,,,,,,,,,16,01,no,2025-06-13_14h28.22.207,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-06-13 14h28.39.119814 +0200,
Stimuli_and_Resources/Ishihara_Colour_Vision_Test/ishihara_test1_70.png,70,4,4,0,70,0,4,4,0,,,,,126.19862818717957,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.17226552963257,130.363787651062,70,,,,,,,,,,,,,,,,,,,,,,,,,16,01,no,2025-06-13_14h28.22.207,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-06-13 14h28.39.119814 +0200,
Stimuli_and_Resources/Ishihara_Colour_Vision_Test/ishihara_test3_21.png,21,5,5,0,21,0,5,5,2,,,,,131.4116349220276,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.39051485061646,133.5833191871643,21,,,,,,,,,,,,,,,,,,,,,,,,,16,01,no,2025-06-13_14h28.22.207,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-06-13 14h28.39.119814 +0200,
,,0,0,0,,,,,,0,0,0,0,134.59964179992676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.59990167617798,134.5999264717102,#D292F3,None,None,None,None,716.5112495422363,reading_bl_training_text,1,0,Reading_Baseline_training_click,None,Auf,,,,,,,,,,,16,01,no,2025-06-13_14h28.22.207,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-06-13 14h28.39.119814 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2AB7EF,None,None,None,None,667.4175262451172,reading_bl_training_text,2,0,Reading_Baseline_training_click,None,dem,,,,,,,,,,,16,01,no,2025-06-13_14h28.22.207,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-06-13 14h28.39.119814 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#D292F3,None,None,None,None,635.2698802947998,reading_bl_training_text,3,0,Reading_Baseline_training_click,None,großen,,,,,,,,,,,16,01,no,2025-06-13_14h28.22.207,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-06-13 14h28.39.119814 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#88BA3F,None,None,None,None,1167.405366897583,reading_bl_training_text,4,0,Reading_Baseline_training_click,None,"Passagierdampfer,",,,,,,,,,,,16,01,no,2025-06-13_14h28.22.207,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-06-13 14h28.39.119814 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2AB7EF,None,None,None,None,727.4882793426514,reading_bl_training_text,5,0,Reading_Baseline_training_click,None,der,,,,,,,,,,,16,01,no,2025-06-13_14h28.22.207,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-06-13 14h28.39.119814 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2AB7EF,None,None,None,None,638.3590698242188,reading_bl_training_text,6,0,Reading_Baseline_training_click,None,um,,,,,,,,,,,16,01,no,2025-06-13_14h28.22.207,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-06-13 14h28.39.119814 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2AB7EF,None,None,None,None,679.0874004364014,reading_bl_training_text,7,0,Reading_Baseline_training_click,None,Mitternacht,,,,,,,,,,,16,01,no,2025-06-13_14h28.22.207,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-06-13 14h28.39.119814 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#88BA3F,None,None,None,None,670.5374717712402,reading_bl_training_text,8,0,Reading_Baseline_training_click,None,von,,,,,,,,,,,16,01,no,2025-06-13_14h28.22.207,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-06-13 14h28.39.119814 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#D292F3,None,None,None,None,736.0546588897705,reading_bl_training_text,9,0,Reading_Baseline_training_click,None,New,,,,,,,,,,,16,01,no,2025-06-13_14h28.22.207,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-06-13 14h28.39.119814 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#88BA3F,None,None,None,None,629.8983097076416,reading_bl_training_text,10,0,Reading_Baseline_training_click,None,York,,,,,,,,,,,16,01,no,2025-06-13_14h28.22.207,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-06-13 14h28.39.119814 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#F989A2,None,None,None,None,592.090368270874,reading_bl_training_text,11,0,Reading_Baseline_training_click,None,nach,,,,,,,,,,,16,01,no,2025-06-13_14h28.22.207,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-06-13 14h28.39.119814 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#F989A2,None,None,None,None,736.656904220581,reading_bl_training_text,12,0,Reading_Baseline_training_click,None,Buenos,,,,,,,,,,,16,01,no,2025-06-13_14h28.22.207,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-06-13 14h28.39.119814 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#F989A2,None,None,None,None,730.1342487335205,reading_bl_training_text,13,0,Reading_Baseline_training_click,None,Aires,,,,,,,,,,,16,01,no,2025-06-13_14h28.22.207,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-06-13 14h28.39.119814 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#D292F3,None,None,None,None,615.3378486633301,reading_bl_training_text,14,0,Reading_Baseline_training_click,None,abgehen,,,,,,,,,,,16,01,no,2025-06-13_14h28.22.207,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-06-13 14h28.39.119814 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2AB7EF,None,None,None,None,766.2670612335205,reading_bl_training_text,15,0,Reading_Baseline_training_click,None,"sollte,",,,,,,,,,,,16,01,no,2025-06-13_14h28.22.207,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-06-13 14h28.39.119814 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#88BA3F,None,None,None,None,700.4115581512451,reading_bl_training_text,16,0,Reading_Baseline_training_click,None,herrschte,,,,,,,,,,,16,01,no,2025-06-13_14h28.22.207,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-06-13 14h28.39.119814 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#F989A2,None,None,None,None,657.7210426330566,reading_bl_training_text,17,0,Reading_Baseline_training_click,None,geschäftiges,,,,,,,,,,,16,01,no,2025-06-13_14h28.22.207,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-06-13 14h28.39.119814 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2AB7EF,None,None,None,None,1047.2426414489746,reading_bl_training_text,18,0,Reading_Baseline_training_click,None,Treiben.,,,,,,,,,,,16,01,no,2025-06-13_14h28.22.207,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-06-13 14h28.39.119814 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#88BA3F,None,None,None,None,766.9522762298584,reading_bl_training_text,19,0,Reading_Baseline_training_click,None,Einige,,,,,,,,,,,16,01,no,2025-06-13_14h28.22.207,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-06-13 14h28.39.119814 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#D292F3,None,None,None,None,1677.495002746582,reading_bl_training_text,20,0,Reading_Baseline_training_click,None,Reporter,,,,,,,,,,,16,01,no,2025-06-13_14h28.22.207,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-06-13 14h28.39.119814 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#88BA3F,None,None,None,None,668.1416034698486,reading_bl_training_text,21,0,Reading_Baseline_training_click,None,interviewten,,,,,,,,,,,16,01,no,2025-06-13_14h28.22.207,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-06-13 14h28.39.119814 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#D292F3,None,None,None,None,632.5621604919434,reading_bl_training_text,22,0,Reading_Baseline_training_click,None,den,,,,,,,,,,,16,01,no,2025-06-13_14h28.22.207,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-06-13 14h28.39.119814 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2AB7EF,None,None,None,None,614.07470703125,reading_bl_training_text,23,0,Reading_Baseline_training_click,None,berühmten,,,,,,,,,,,16,01,no,2025-06-13_14h28.22.207,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-06-13 14h28.39.119814 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#F989A2,None,None,None,None,1571.8328952789307,reading_bl_training_text,24,0,Reading_Baseline_training_click,None,Weltschachmeister,,,,,,,,,,,16,01,no,2025-06-13_14h28.22.207,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-06-13 14h28.39.119814 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2AB7EF,None,None,None,None,747.2226619720459,reading_bl_training_text,25,0,Reading_Baseline_training_click,None,Mirko,,,,,,,,,,,16,01,no,2025-06-13_14h28.22.207,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-06-13 14h28.39.119814 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#D292F3,None,None,None,None,972.0621109008789,reading_bl_training_text,26,0,Reading_Baseline_training_click,None,"Czentovic,",,,,,,,,,,,16,01,no,2025-06-13_14h28.22.207,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-06-13 14h28.39.119814 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2AB7EF,None,None,None,None,694.0605640411377,reading_bl_training_text,27,0,Reading_Baseline_training_click,None,der,,,,,,,,,,,16,01,no,2025-06-13_14h28.22.207,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-06-13 14h28.39.119814 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#88BA3F,None,None,None,None,624.4661808013916,reading_bl_training_text,28,0,Reading_Baseline_training_click,None,nach,,,,,,,,,,,16,01,no,2025-06-13_14h28.22.207,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-06-13 14h28.39.119814 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#88BA3F,None,None,None,None,747.7385997772217,reading_bl_training_text,29,0,Reading_Baseline_training_click,None,Argentinien,,,,,,,,,,,16,01,no,2025-06-13_14h28.22.207,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-06-13 14h28.39.119814 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#F989A2,None,None,None,None,781.1055183410645,reading_bl_training_text,30,0,Reading_Baseline_training_click,None,reiste.,,,,,,,,,,,16,01,no,2025-06-13_14h28.22.207,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-06-13 14h28.39.119814 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,reading_bl_training_text,,,Reading_Baseline_training_click,,,207.2736246585846,Q1,a,True,1,None,,,,,16,01,no,2025-06-13_14h28.22.207,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-06-13 14h28.39.119814 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,reading_bl_training_text,,,Reading_Baseline_training_click,,,212.3121783733368,Q2,c,True,1,None,,,,,16,01,no,2025-06-13_14h28.22.207,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-06-13 14h28.39.119814 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,reading_bl_training_text,,,Reading_Baseline_training_click,,,216.14775371551514,Q3,a,True,1,None,,,,,16,01,no,2025-06-13_14h28.22.207,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-06-13 14h28.39.119814 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.61240148544312,220.61243724822998,,,16,01,no,2025-06-13_14h28.22.207,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-06-13 14h28.39.119814 +0200,
,,1,0,1,,,,,,1,0,1,0,220.6283323764801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.62856078147888,220.62858653068542,#2AB7EF,None,None,None,None,728.102445602417,text_07,1,1,Reading_Baseline_main_click,None,Der,,,,,,,,,,,16,01,no,2025-06-13_14h28.22.207,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-06-13 14h28.39.119814 +0200,
,,1,0,1,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#88BA3F,None,None,None,None,403.73754501342773,text_07,2,1,Reading_Baseline_main_click,None,Kölner,,,,,,,,,,,16,01,no,2025-06-13_14h28.22.207,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-06-13 14h28.39.119814 +0200,
,,1,0,1,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#D292F3,None,None,None,None,494.55785751342773,text_07,3,1,Reading_Baseline_main_click,None,Fotograf,,,,,,,,,,,16,01,no,2025-06-13_14h28.22.207,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-06-13 14h28.39.119814 +0200,
,,1,0,1,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#88BA3F,None,None,None,None,521.2798118591309,text_07,4,1,Reading_Baseline_main_click,None,Tobias,,,,,,,,,,,16,01,no,2025-06-13_14h28.22.207,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-06-13 14h28.39.119814 +0200,
,,1,0,1,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#F989A2,None,None,None,None,706.3007354736328,text_07,5,1,Reading_Baseline_main_click,None,Zimmer,,,,,,,,,,,16,01,no,2025-06-13_14h28.22.207,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-06-13 14h28.39.119814 +0200,
,,1,0,1,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#F989A2,None,None,None,None,608.1387996673584,text_07,6,1,Reading_Baseline_main_click,None,taucht,,,,,,,,,,,16,01,no,2025-06-13_14h28.22.207,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-06-13 14h28.39.119814 +0200,
